Category,Name,Material,Quantity,TotalLength,TotalArea,TotalVolume
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613405,Glass,1,0.0,1334416.666667,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613407,Glass,1,0.0,1334416.666667,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613409,Glass,1,0.0,1334416.666667,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613719,Glass,1,0.0,457088.888889,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613721,Glass,1,0.0,457088.888889,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613723,Glass,1,0.0,457088.888889,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613725,Glass,1,0.0,457088.888889,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613727,Glass,1,0.0,457088.888889,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613729,Glass,1,0.0,457088.888889,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613731,Glass,1,0.0,457088.888889,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613733,Glass,1,0.0,457088.888889,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613889,Glass,1,0.0,297777.777778,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613891,Glass,1,0.0,297777.777778,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613893,Glass,1,0.0,297777.777778,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613895,Glass,1,0.0,297777.777778,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613897,Glass,1,0.0,297777.777778,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613899,Glass,1,0.0,297777.777778,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613901,Glass,1,0.0,297777.777778,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:613903,Glass,1,0.0,297777.777778,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:628600,Glass,1,0.0,1425611.111111,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:628602,Glass,1,0.0,1513455.555556,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:628604,Glass,1,0.0,297777.777778,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:628606,Glass,1,0.0,457088.888889,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed no offset - 25mm:Glazed no offset - 25mm:628608,Glass,1,0.0,1334416.666667,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:210976,Glass,1,0.0,275571.313687,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:210978,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:210980,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:210982,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:210984,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:210986,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:210988,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:210990,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:210992,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:210994,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:210996,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:210998,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211000,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211002,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211004,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211006,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211008,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211010,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211012,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211014,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211016,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211018,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211020,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211022,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211024,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211026,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211028,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211030,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211032,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211034,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211036,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211038,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211040,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211042,Glass,1,0.0,275571.313687,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211044,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211046,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211048,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211050,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211052,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211054,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211056,Glass,1,0.0,275571.409253,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211091,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211093,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211095,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211097,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211099,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211101,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211103,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211105,Glass,1,0.0,275571.313687,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211107,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211109,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211111,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211113,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211115,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211117,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211119,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211121,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211123,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211125,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211127,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211129,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211131,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211133,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211135,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211137,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211139,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211141,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211143,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211145,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211147,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211149,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211151,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211153,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211155,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211157,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211159,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211161,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211163,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211165,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211167,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211169,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211171,Glass,1,0.0,250519.471645,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211567,Glass,1,0.0,275571.313687,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211569,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211571,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211573,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211575,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211577,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211579,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211581,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211583,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211585,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211587,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211589,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211591,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211593,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211595,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211597,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211599,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211601,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211603,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211605,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211607,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211609,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211611,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211613,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211615,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211617,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211619,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211621,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211623,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211625,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211627,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211629,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211631,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211633,Glass,1,0.0,275571.313687,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211635,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211637,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211639,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211641,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211643,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211645,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211647,Glass,1,0.0,275571.409253,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211682,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211684,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211686,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211688,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211690,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211692,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211694,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211696,Glass,1,0.0,275571.313687,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211698,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211700,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211702,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211704,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211706,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211708,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211710,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211712,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211714,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211716,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211718,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211720,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211722,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211724,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211726,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211728,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211730,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211732,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211734,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211736,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211738,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211740,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211742,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211744,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211746,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211748,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211750,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211752,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211754,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211756,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211758,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211760,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:211762,Glass,1,0.0,250519.471645,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212158,Glass,1,0.0,275571.313687,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212160,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212162,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212164,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212166,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212168,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212170,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212172,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212174,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212176,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212178,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212180,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212182,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212184,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212186,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212188,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212190,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212192,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212194,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212196,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212198,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212200,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212202,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212204,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212206,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212208,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212210,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212212,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212214,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212216,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212218,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212220,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212222,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212224,Glass,1,0.0,275571.313687,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212226,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212228,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212230,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212232,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212234,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212236,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212238,Glass,1,0.0,275571.409253,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212273,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212275,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212277,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212279,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212281,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212283,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212285,Glass,1,0.0,300623.251295,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212287,Glass,1,0.0,275571.313687,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212289,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212291,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212293,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212295,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212297,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212299,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212301,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212303,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212305,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212307,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212309,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212311,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212313,Glass,1,0.0,250519.37608,0.0
OdIfc2x3::IfcPlate,System Panel:Glazed:Glazed:212315,Glass,1,0.0,250519.37608,0.0
